,brand_name,key,appraisal_value,front_tag,status
1147,Jerzees,L8-2606vmn,500,https://s3.amazonaws.com/com.images.legiteem8/37eacf87-6e5c-4af1-878e-ca9755bffadd-20240124113617%40blurHash%3DSkdFMnxPflglTVIqRWU5Wg%3D%3D.jpeg,1
1148,All Sport Heavyweight,L8-l8i5eoj,250,https://s3.amazonaws.com/com.images.legiteem8/4d1fa1ca-7ba1-4971-96c2-e2ff393ca8d6-2024012524138%40blurHash%3DSlFFVjRzLW99K2UtXXxvSQ%3D%3D.jpeg,1
1149,3D Emblem-Harley,L8-lobiwuw,300,https://s3.amazonaws.com/com.images.legiteem8/2c67368d-942f-4baf-91cc-407915eef0eb-20240126164623.jpeg,1
1150,Incredible!,L8-nfb7jrf,350,https://s3.amazonaws.com/com.images.legiteem8/83fc7122-bf63-438a-bc6e-ff94eeb9ad6e-202401261937%40blurHash%3DSkJGWDttfVlORCw7MDAweg%3D%3D.jpeg,1
1151,erykah badu 2001 tour t ,L8-n7bfh2w,150,https://s3.amazonaws.com/com.images.legiteem8/035b652f-ab05-471f-81dd-8a6013a4d18a-20240123223321.jpeg,1
1152,Hanes Beefy T,L8-nwp284d,85,https://s3.amazonaws.com/com.images.legiteem8/168e1d7c-7be9-4bd0-9715-ef09ac9834e5-20240126184321%40blurHash%3DSjRFTUxPUVI6KyQ2MDB%2BVA%3D%3D.jpeg,1
1153,1992 Jesus and The Mary Chain Rollercoaster Bootleg,L8-lkos6ni,200,https://s3.amazonaws.com/com.images.legiteem8/350fe395-a5ad-4bb7-9d80-68c889b15c81-20240126211957%40blurHash%3DSjRJI2xXfkEwMC45MDA5RQ%3D%3D.jpeg,1
1154,Nirvana 2018 tee,L8-b2cv2v9,10,https://s3.amazonaws.com/com.images.legiteem8/518e301b-9326-4732-b454-49871105fdeb-2024012661724%40blurHash%3DSlBFMj97JUx%2BVW9lP0VhZQ%3D%3D.jpeg,1
1155,Hanes Beefy T,L8-f7au0up,150,https://s3.amazonaws.com/com.images.legiteem8/263c61b3-ee7e-4f48-a706-07649bc37d80-2024012723244%40blurHash%3DSjBCRDFuXlIwMD9GMDAweQ%3D%3D.jpeg,1
1156,Giant by Tee Jays,L8-qjjf7jb,470,https://s3.amazonaws.com/com.images.legiteem8/ee2a60a7-2ff1-40b6-9ffa-7e6dd88ff6e9-20240129193555%40blurHash%3DSjRKdEAlRDQwMGlhUTh%2BQg%3D%3D.jpeg,1
1157,TOP,L8-oahuv8q,600,https://s3.amazonaws.com/com.images.legiteem8/c47c3492-9f6b-4d44-918d-a24f018a7931-2024012921337%40blurHash%3DSkZEXTBiMTQwMH1xRiNJcQ%3D%3D.jpeg,1
1158,Tupac Changes,L8-e7885ua,450,https://s3.amazonaws.com/com.images.legiteem8/c2a5215b-6e2c-4233-8d28-79aaa9c51157-2024013022410%40blurHash%3DSkFBSltbYXl%2BcW9mOUdheQ%3D%3D.jpeg,1
1159,Fruit of the Loom Heavy,L8-836r5mv,75,https://s3.amazonaws.com/com.images.legiteem8/31dcaaeb-70a8-47c9-9b68-0a529ce80188-2024020125611%40blurHash%3DSkJILV9kfkIsLjlFMEtFZQ%3D%3D.jpeg,0
1160,Winterland,L8-ncw1jb0,400,https://s3.amazonaws.com/com.images.legiteem8/d6de0400-9b54-4f12-a006-4e27a2b9f090-20240201155650%40blurHash%3DSkFGfXZOMDIwcX5XRH14Rg%3D%3D.jpeg,1
1161,The Rolling Stones 89 Tour Tee,L8-opcqnah,125,https://s3.amazonaws.com/com.images.legiteem8/622a03fa-2499-402d-a12c-01171cf7d8d8-20240201185651%40blurHash%3DSjNHOD1sXiUlVyVnXzJidw%3D%3D.jpeg,1
1162,Vintage 1993 Kurt Cobain Nirvana In Utero Blue Wing European World Tou,L8-nsr9vaf,5000,https://s3.amazonaws.com/com.images.legiteem8/0c3839d7-f706-4044-9d4b-a023841a4097-20240201155554%40blurHash%3DSmJLS3ZVflctcFZAJU14dQ%3D%3D.jpeg,1
1163,Vintage 1981 Stranglers T shirt ,L8-ffhvpp1,250,https://s3.amazonaws.com/com.images.legiteem8/08de6e8a-f408-46ac-9ff5-00d508485d48-2024013017719%40blurHash%3DSkhHU0dwJU1%2BcWpbMDBJbg%3D%3D.jpeg,1
1164,smashing pumpkins black starla,L8-tjrep27,750,https://s3.amazonaws.com/com.images.legiteem8/a93db235-1b72-405c-924b-afe37eca7b8c-20240202232848%40blurHash%3DSm1EYlFEb2Z9PWpbXmhqWw%3D%3D.jpeg,1
1165,Hanes,L8-v76jv4g,300,https://s3.amazonaws.com/com.images.legiteem8/374de7bd-df9b-4fda-806f-feccf544714f-2024020123378%40blurHash%3DSm5EbHZVV1l%2BOWFlXipqWw%3D%3D.jpeg,1
1166,Anvil,L8-bq0rr24,150,https://s3.amazonaws.com/com.images.legiteem8/9d8a664b-5758-4676-8df8-411747ccc125-2024020218118%40blurHash%3DSlZFe1UkdDh%2BVWF5P0VXQg%3D%3D.jpeg,1
1167,Brockum,L8-a9o3a3g,200,https://s3.amazonaws.com/com.images.legiteem8/facc8e9d-550e-433d-8ec0-6f4cd738336e-20240203121134%40blurHash%3DSkE4NGlPTkZ0TXQ3fldXQQ%3D%3D.jpeg,1
1168,son of the mask otis promo tee,L8-oquj1ig,125,https://s3.amazonaws.com/com.images.legiteem8/97ec8fce-a4a2-4aa3-9589-482368d2ab08-20240203532%40blurHash%3DSk9HW2xdMDB%2BV3haP2F4Wg%3D%3D.jpeg,1
1169,Bay Club,L8-rijvlwr,500,https://s3.amazonaws.com/com.images.legiteem8/5ac215af-cefa-4a4f-9c4c-5a9bfab17d2f-2024020220618%40blurHash%3DSlBHSTclOVouQXJ8LU5OMQ%3D%3D.jpeg,1
1170,Euro (Generic) ,L8-5vgngir,650,https://s3.amazonaws.com/com.images.legiteem8/9bb9da50-55be-415e-b145-139a02796508-20240205115231%40blurHash%3DSlNFTHNheHR%2BVXh0LTolMQ%3D%3D.jpeg,1
1171,Indiana Jones Tee,L8-m6fd86c,75,https://s3.amazonaws.com/com.images.legiteem8/e2619fe5-abc5-42b0-97c4-150e71f8f396-202402054353%40blurHash%3DSmpFe2F7alt%2BcWpALTtXQg%3D%3D.jpeg,1
1172,Fruit of the Loom,L8-lnv5nra,550,https://s3.amazonaws.com/com.images.legiteem8/cafb7915-3964-456d-a3db-dae0abfaa41d-20240205171826%40blurHash%3DSkxJfUx3fkJfTXQ1MDFJbw%3D%3D.jpeg,1
1173,All Sport Proweight,L8-9s2whi1,75,https://s3.amazonaws.com/com.images.legiteem8/5ebed147-5e3b-4990-885d-07c0a2e362f6-20240204163544%40blurHash%3DSldEOWVoUmp%2BVlJrP0dXQw%3D%3D.jpeg,1
1174,Fashion Victim,L8-dler7jn,600,https://s3.amazonaws.com/com.images.legiteem8/cd317091-e930-4a93-b2ca-13ff4d29c178-20240205142633.jpeg,1
1175,Redwood,L8-9phhuv7,1000,https://s3.amazonaws.com/com.images.legiteem8/53151c7c-560b-41e3-8068-2335e5942b33-20240206212318%40blurHash%3DSjhDWlI9Xmt9NXhWfnB3XQ%3D%3D.jpeg,1
1176,iron maiden aop,L8-crjji2b,200,https://s3.amazonaws.com/com.images.legiteem8/a0847f51-ef68-4521-bc1c-b19aad46e38f-20240206213022%40blurHash%3DSkJJfSM5flV6LSQlMDBvTQ%3D%3D.jpeg,1
1177,Fruit of the Loom,L8-p8re718,700,https://s3.amazonaws.com/com.images.legiteem8/e1b62f1e-219b-4978-9a53-c08bf9353051-20240206233722%40blurHash%3DSktGIz9AfSt5RkVtME5FMg%3D%3D.jpeg,1
1178,Giant,L8-5j0lgi9,180,https://s3.amazonaws.com/com.images.legiteem8/7b3ef755-8516-4654-93cb-90ed60b4e0b3-2024020516452%40blurHash%3DSkRFMkAxTkh%2BQVdWbkx0UQ%3D%3D.jpeg,1
1179,desperado movie promo tag M ,L8-pcf57gr,80,https://s3.amazonaws.com/com.images.legiteem8/86cc45cd-c22f-4e6d-a14f-7f8bff5caeb4-20240205222854%40blurHash%3DSmxGNjJ1eHV%2BcHQ3P2FvZg%3D%3D.jpeg,1
1180,SNOOP DOGG THA DOGG POUND RAP TEE,L8-7nttb7c,600,https://s3.amazonaws.com/com.images.legiteem8/78196af4-801c-4565-831c-4aa2c681b6dc-202402067714%40blurHash%3DSlFGaTN9b2Ytbk17fldXQg%3D%3D.jpeg,1
1181,CCI,L8-ho76ub9,150,https://s3.amazonaws.com/com.images.legiteem8/a188131e-5288-4b9b-93cd-22c0bdd47c5b-20240206215816%40blurHash%3DSjg4Ty1eRW1HSz17elQ5RQ%3D%3D.jpeg,1
1182,No Doubt - Tragic Kingdom - Euro Parking Lot Boot,L8-tate73u,150,https://s3.amazonaws.com/com.images.legiteem8/f68695e1-d4d5-4ebd-a0ec-333191093ed9-202402070152%40blurHash%3DSkFIQl9BeHV%2BWFJqMDBvZg%3D%3D.jpeg,1
1183,Fruit of the Loom,L8-cubprel,400,https://s3.amazonaws.com/com.images.legiteem8/2680dd5d-ca7b-43d5-9420-23104dd1599e-20240206213458%40blurHash%3DSjFDWk8qXmpIQ2JYMDA5Wg%3D%3D.jpeg,1
1184,Chicago Bulls Rap Tee,L8-vffnm09,300,https://s3.amazonaws.com/com.images.legiteem8/8e50ca4f-2296-4d42-a5ca-902074fc0987-20240206163628%40blurHash%3DSk9GT3U7fkI1U0pBPVo9ew%3D%3D.jpeg,1
1185,AAA,L8-h905bv0,100,https://s3.amazonaws.com/com.images.legiteem8/be8d9a3b-0607-4a8f-a4e6-12584c9d2387-20240206214028%40blurHash%3DSmVLVUdAdFNfTlJQdFN0Ug%3D%3D.jpeg,1
1186,Giant,L8-bn0csv8,100,https://s3.amazonaws.com/com.images.legiteem8/deb79ba3-0c71-4194-8aba-592b9d27e177-20240208173825%40blurHash%3DSkZESXdTfUB5WEUkNC5JcA%3D%3D.jpeg,1
1187,Mosquitohead,L8-5lnomg7,500,https://s3.amazonaws.com/com.images.legiteem8/2fa558fa-8f12-4fa8-9e73-bceffa78331b-202402106539%40blurHash%3DSktGRnttX04sK0k5cjpSTw%3D%3D.jpeg,1
1188,Fruit of the Loom,L8-lvwhg2b,50,https://s3.amazonaws.com/com.images.legiteem8/0198ff15-bb95-4224-95c4-89c42e582ef3-2024021021056%40blurHash%3DSjJGTyQ5PVtdfT1fXmhzOA%3D%3D.jpeg,1
1189,Giant,L8-dpoo6ej,100,https://s3.amazonaws.com/com.images.legiteem8/beec234c-38d4-4669-8ee8-37a63a319708-20240208174217%40blurHash%3DSkZGRjFAfXJ5cUV%2BfkIlMQ%3D%3D.jpeg,1
1190,Stedman Super Hi-Cru,L8-ppog2pg,900,https://s3.amazonaws.com/com.images.legiteem8/5e62f3bc-9ddd-4dbe-a0ea-9d4f5b023dc2-20240209193732%40blurHash%3DSkRDWklkP2J%2BcGpaOF9Eag%3D%3D.jpeg,1
1191,Liquid Blue,L8-509wp5k,150,https://s3.amazonaws.com/com.images.legiteem8/9f7c0cc8-0201-489f-bfe0-d6eca6e56184-20240212143027.jpeg,1
1192,Fruit of the Loom Heavy,L8-qucubt2,200,https://s3.amazonaws.com/com.images.legiteem8/aa8a3662-65d3-4458-a64a-bf5b4cb6dd60-202402096953%40blurHash%3DSklEbDRmfUB%2BOUkufkFOSA%3D%3D.jpeg,1
1193,Liquid Blue,L8-otsenm0,90,https://s3.amazonaws.com/com.images.legiteem8/ab0a180a-20a5-4cf5-9ddf-71935750dac6-20240212143838.jpeg,1
1194,Euro (Generic) ,L8-jjojg5i,500,https://s3.amazonaws.com/com.images.legiteem8/563f6e00-5082-40c1-96c7-3354f502e57b-2024021416734%40blurHash%3DSjRDfnF8ME4wMH5BMDBJbw%3D%3D.jpeg,1
1195,Gildan Active Wear,L8-1dipg5b,80,https://s3.amazonaws.com/com.images.legiteem8/b7d00f90-b6b8-488d-aa3d-790d6ccbd82f-202402147395%40blurHash%3DSkRBQTVjPXt9biRmdmV3Yg%3D%3D.jpeg,1
1196,Screen Stars Best,L8-wogdqds,450,https://s3.amazonaws.com/com.images.legiteem8/9260ab23-02ef-4f85-823f-5e7f9a511c1f-2024021472524%40blurHash%3DSk1GNX5rLS5Sc05MflZ4Wg%3D%3D.jpeg,1
1197,Giant by Tultex,L8-ji9v1bc,2200,https://s3.amazonaws.com/com.images.legiteem8/d04ef316-9348-4ffa-b11e-8235468103b5-202402143307%40blurHash%3DSkpFVT1FOXR%2BUy1VfS1XLg%3D%3D.jpeg,0
1198,Fruit of the Loom,L8-c1w2qm9,500,https://s3.amazonaws.com/com.images.legiteem8/e30f7135-7b17-4b27-bbbd-08bdc367073d-20240215143847%40blurHash%3DSmpGUDF6a0N%2BcXM6XitrQg%3D%3D.jpeg,1
1199,Screen Stars Premium,L8-ug1kfj9,100,https://s3.amazonaws.com/com.images.legiteem8/ed3b1aec-8665-48dd-b31c-cb1c86960452-20240215141425%40blurHash%3DSlRDfkB4V0J%2BVmpbVj9vZg%3D%3D.jpeg,1
1200,Hanes Beefy T,L8-b0mr1dk,1250,https://s3.amazonaws.com/com.images.legiteem8/6d5737b3-cdab-42ff-aab0-f441d84ba8ce-20240217121017%40blurHash%3DSjRKKmVrMDB%2BQjAwOHdJbg%3D%3D.jpeg,1
1201,Fruit of the Loom,L8-8pk5csi,130,https://s3.amazonaws.com/com.images.legiteem8/49b77d5c-0d61-4eda-988d-fa50800d4ae9-2024021631157%40blurHash%3DSjI4TmE7fm9OemZsMDJNfA%3D%3D.jpeg,1
1202,Tultex Superweight,L8-gao2q3n,250,https://s3.amazonaws.com/com.images.legiteem8/1b50deb8-b638-46a5-bd43-7d10256fd718-202402181728%40blurHash%3DSkFGT0p2fVstLiUxMGU5Ww%3D%3D.jpeg,1
1203,Brockum Collection (The),L8-97c61gb,200,https://s3.amazonaws.com/com.images.legiteem8/28529986-99e8-473f-bd80-63605cc85467-20240218174019%40blurHash%3DSjBILX1rX2gwT35wKktIPw%3D%3D.jpeg,1
1204,Fruit of the Loom USA,L8-vvs4829,350,https://s3.amazonaws.com/com.images.legiteem8/64c5dd3f-abb8-40cb-b4c6-c5171cd17fc8-2024021918190%40blurHash%3DSlZNNDJaLVZ9WnhHTTBSUA%3D%3D.jpeg,1
1205,Giant by Tee Jays,L8-w8vkb6t,1500,https://s3.amazonaws.com/com.images.legiteem8/0d4f3ad5-d69f-47ed-8cef-e8c6a2df5bb4-20240219191218%40blurHash%3DSktJIyQyX05%2BNm4kLjlORw%3D%3D.jpeg,1
1206,Screen Stars,L8-fvq2jch,2500,https://s3.amazonaws.com/com.images.legiteem8/538e1bd3-c889-40b9-aba1-b7172bedae2b-202402183277%40blurHash%3DSjJMRFtJMDAwMH5BMDAkeA%3D%3D.jpeg,1
1207,Hanes Beefy T,L8-spf0eu8,100,https://s3.amazonaws.com/com.images.legiteem8/016da9a0-0b9f-4cc8-bcdb-49a466fbb595-20240218225125.jpeg,1
1208,Fashion Victim,L8-2e84p95,100,https://s3.amazonaws.com/com.images.legiteem8/b9736b74-fdc3-4add-81ec-72be0bfe8e90-20240221211452%40blurHash%3DSlNILVtOflctaElvc2lNew%3D%3D.jpeg,1
1209,Fruit of the Loom Heavy,L8-tn7kskh,80,https://s3.amazonaws.com/com.images.legiteem8/143be271-3d26-4a74-bcf3-2bcd9b0bed73-2024022165144%40blurHash%3DSjBCRDFnMDAwMD9yMDB%2BRQ%3D%3D.jpeg,1
1210,Miller,L8-wh9dfaw,900,https://s3.amazonaws.com/com.images.legiteem8/a31dd8fb-347a-484a-aae3-a06a8324f33c-20240221201427%40blurHash%3DSjZLZHJWflgwME17MDBWPw%3D%3D.jpeg,1
1211,Bay Club,L8-enb9klu,600,https://s3.amazonaws.com/com.images.legiteem8/ae8a1e72-16dc-4448-a6e3-8caa27fbce71-20240221234125%40blurHash%3DSlpEdldVb2Z%2BcGpbP2FhfA%3D%3D.jpeg,1
1212,Bay Club,L8-1bsare3,750,https://s3.amazonaws.com/com.images.legiteem8/9f3e968c-ba83-4b0e-b8b6-1d4943838437-20240221223540%40blurHash%3DSlBHSVdIRGhfTjAxLVc5RQ%3D%3D.jpeg,1
1213,Short Hills,L8-bwch0hv,275,https://s3.amazonaws.com/com.images.legiteem8/c970e369-5dab-4a3f-8afc-6688a7d8000d-2024022020326%40blurHash%3DSkFFQ241bn5%2BcW9mMDFSKw%3D%3D.jpeg,1
1214,Giant,L8-67sggpr,100,https://s3.amazonaws.com/com.images.legiteem8/9e17f139-ed03-45b7-9a09-139b208643eb-20240218191915%40blurHash%3DSjA1T3NvRE55Rm5qMDAuQQ%3D%3D.jpeg,1
1215,Nirvana smiley long sleeve top,L8-09e95dg,250,https://s3.amazonaws.com/com.images.legiteem8/7dac0774-f845-4ac6-93cd-ec308f5111ff-2024022117842%40blurHash%3DSkFFQ1VSfUAwZzBmMDB%2BQQ%3D%3D.jpeg,1
1216,Euro (Generic) ,L8-8rcwrmo,1300,https://s3.amazonaws.com/com.images.legiteem8/20e5e350-4d27-42fc-a6a4-5e651e6fb35b-2024021920756%40blurHash%3DSklDR0pWUlB%2BcFZAJUxvTA%3D%3D.jpeg,1
1217,Anvil,L8-pt490jc,500,https://s3.amazonaws.com/com.images.legiteem8/11a79ad4-6e1d-4e6c-9258-1ae9e9c09823-20240225233133%40blurHash%3DSjdGc0diJWclNyVNNFVNeA%3D%3D.jpeg,1
1218,All Sport,L8-ekoli50,250,https://s3.amazonaws.com/com.images.legiteem8/a45f4b10-faec-43e2-a8fe-bdffaabfbdfb-20240225232647%40blurHash%3DSlFCelk1flc5IzlaSVJORw%3D%3D.jpeg,1
1219,method man mary j blige your all that i need rap tee,L8-fv72r9k,800,https://s3.amazonaws.com/com.images.legiteem8/5bf8d035-597e-41d5-adfd-e71e49e3964c-20240223135%40blurHash%3DSjNCM3l4flcwMElUMDA5YQ%3D%3D.jpeg,1
1220,Cross Colours,L8-nl796gw,50,https://s3.amazonaws.com/com.images.legiteem8/4de4f4bf-9680-4d63-8729-66067f1ff816-2024021817249%40blurHash%3DSmVMZ0BOTXslTm9mfnF4dQ%3D%3D.jpeg,1
1221,Trinity Products,L8-qfd3wo9,175,https://s3.amazonaws.com/com.images.legiteem8/e4e15baa-3741-4db0-b59f-cf8d4955e4cf-2024022732356%40blurHash%3DSkhFQzgqXip%2BVC1vP1ktbg%3D%3D.jpeg,1
1222,AAA,L8-p2lkhjh,300,https://s3.amazonaws.com/com.images.legiteem8/41bb6db7-6e05-4d7c-8488-4f665d2545c1-2024022620522%40blurHash%3DSmtFe2FfdDd%2BcFdDP2FqWg%3D%3D.jpeg,1
1223,up in smoke tour rap tee ,L8-hmdd99h,400,https://s3.amazonaws.com/com.images.legiteem8/10442067-1535-4daa-9539-fc083c84e6af-20240226234637%40blurHash%3DSj9HdXQ4dDZ%2BcG9mP0hheA%3D%3D.jpeg,1
1224,Screen Stars,L8-1ukou37,150,https://s3.amazonaws.com/com.images.legiteem8/022c3e16-0f03-4623-93ae-69824ce6fa07-20240225223743%40blurHash%3DSklCV2IuLTt%2BcCVNJUxvZg%3D%3D.jpeg,1
1225,1990's Pervert Shirt- 516 305,L8-p96kcll,400,https://s3.amazonaws.com/com.images.legiteem8/8a2b654a-6fbb-4004-aa2a-cad230b0d05e-20240227215155%40blurHash%3DSjVFZktDOWJ%2BcGY1MDBNXw%3D%3D.jpeg,1
1226,Giant,L8-1bq5i8n,500,https://s3.amazonaws.com/com.images.legiteem8/bc125d67-63a3-4523-a459-616eb8c93625-2024022912722%40blurHash%3DSlFEY1VSdDd%2BcG9mP2FqPw%3D%3D.jpeg,1
1227,Mosquitohead,L8-ul4p68e,1500,https://s3.amazonaws.com/com.images.legiteem8/d92cb27f-8d14-4d39-ba8c-7775eebbd675-20240229201429%40blurHash%3DSkVFe0lNflZPdDQ7LW9qWQ%3D%3D.jpeg,1
1228,Signal Sports,L8-n1d7uw6,150,https://s3.amazonaws.com/com.images.legiteem8/6498537e-05ee-48db-825d-8b6870c43b4e-2024030154220%40blurHash%3DSjE4cTQufnElUElWMDBSJQ%3D%3D.jpeg,1
1229,American Thunder,L8-l7pd8vj,180,https://s3.amazonaws.com/com.images.legiteem8/7854e666-70e0-4537-8fc1-fee25b17ec0a-20240301153718%40blurHash%3DSktEbHBGPXx%2Bbm98XiskJQ%3D%3D.jpeg,1
1230,Brockum,L8-hkdhdu7,300,https://s3.amazonaws.com/com.images.legiteem8/89343cdd-0a89-4cab-b38f-6c82a6e9cfbf-2024030401540%40blurHash%3DSkhCcEM2RTF%2BV0lWLjdNfA%3D%3D.jpeg,1
1231,Miller,L8-sld96nc,500,https://s3.amazonaws.com/com.images.legiteem8/0bc39eba-15aa-4dcd-9217-9abbaec7ad29-2024030442410%40blurHash%3DSjdCey5OflYlTXh0MDA0Lg%3D%3D.jpeg,1
1232,sonics crewneck,L8-hdttrn3,240,https://s3.amazonaws.com/com.images.legiteem8/8c28d161-d4df-42e7-9be9-e617950a9e10-202403043340%40blurHash%3DSkdGIyxjMGZ%2BcV5qXk9OSA%3D%3D.jpeg,1
1233,Screen Stars,L8-6fagf4v,3000,https://s3.amazonaws.com/com.images.legiteem8/4dc8eb06-f09f-4c7c-bb72-fd6016e3f961-20230725151111%40blurHash%3DSk1CfEhKTXt%2BVk5HLW5New%3D%3D.jpeg,1
1234,World Industries FlameBoy,L8-8vmabb1,75,https://s3.amazonaws.com/com.images.legiteem8/2c11b076-9e5e-4cec-bae9-145c7a04a30d-2024030451338%40blurHash%3DSkRBbTlvczp%2BcFdCJSNXQg%3D%3D.jpeg,1
1235,Alien Workshop Elvis ,L8-4pv6up0,80,https://s3.amazonaws.com/com.images.legiteem8/767659cd-be82-4423-8259-418ff23a04b0-202402256504%40blurHash%3DSjc5JVAxJTF%2BcXMuT1hKOA%3D%3D.jpeg,1
1236,Fashion Victim,L8-2g1if7c,700,https://s3.amazonaws.com/com.images.legiteem8/52ef725f-5a30-4c98-9985-0c0665c34cc0-20240305165421%40blurHash%3DSkRLdyV4ckRfTXlESW9vZw%3D%3D.jpeg,1
1237,Hanes,L8-r369v5j,500,https://s3.amazonaws.com/com.images.legiteem8/6c1aa2b9-d41a-4252-b42d-1d1f955146f9-20240301212213%40blurHash%3DSkpJI3J2V1h%2BcXQ3SzBqWw%3D%3D.jpeg,1
1238,Winterland Productions,L8-3n9tpl6,200,https://s3.amazonaws.com/com.images.legiteem8/83ce9c47-d751-4956-97d2-d8a5639919dc-20240306163418%40blurHash%3DSkVHbDZWa0I9e3Q3X01Sag%3D%3D.jpeg,1
1239,Slayer - Mandatory Suicide - 1988 - Banned Shirt,L8-uilaklh,1300,https://s3.amazonaws.com/com.images.legiteem8/4067dfe1-e922-46a1-a578-eb4c07d7dd93-202403072517%40blurHash%3DSjdBVFdSeHR%2BcHQ3MDBNfA%3D%3D.jpeg,1
1240,Hanes Fifty-Fifty,L8-as0vn8t,5,https://s3.amazonaws.com/com.images.legiteem8/d1bdb050-c6ad-4613-96ea-45b143990d2b-20240308732%40blurHash%3DSlZKW1J%2BJWd%2BcE17Vj9WQA%3D%3D.jpeg,1
1241,Touch of Gold,L8-fjakd1b,800,https://s3.amazonaws.com/com.images.legiteem8/e4493574-2a1a-49ee-b574-3d965b7e9335-20240307182954.jpeg,1
1242,Hanes,L8-hch14vb,100,https://s3.amazonaws.com/com.images.legiteem8/011ad814-f756-4793-b265-23bcd1c1800f-20240308132221%40blurHash%3DSjlIbStJQ2ozcn1CMEskKg%3D%3D.jpeg,1
1243,judge dredd,L8-pv3r0ig,50,https://s3.amazonaws.com/com.images.legiteem8/cbcfddad-f79e-4bb1-8166-ccbef5b79e95-20240229135522.jpeg,1
1244,Birdhouse,L8-i88ewbc,80,https://s3.amazonaws.com/com.images.legiteem8/e41e9b4a-9a44-434f-b7d1-4dc78062055b-2024030721215%40blurHash%3DSktFQ2c6TXstOm9mflZSag%3D%3D.jpeg,1
1245,“90s” Hole Band Tee,L8-ufrqkm6,100,https://s3.amazonaws.com/com.images.legiteem8/ed3ec9dd-57af-44f0-bea8-302b880a020e-2024030952028%40blurHash%3DSjVBMHpLeHV%2BcCVMSW94dA%3D%3D.jpeg,1
1246,SONIC YOUTH & SUN RA 1992 CENTRAL PARK CONCERT,L8-lhu4p2e,1500,https://s3.amazonaws.com/com.images.legiteem8/5bc440b9-8abb-4cb7-b14c-0cfc741208dc-2024031083935%40blurHash%3DSjlJRSowMDB%2BcVJqfnFhZQ%3D%3D.jpeg,1
1247,Brockum Group (The),L8-uat70kr,350,https://s3.amazonaws.com/com.images.legiteem8/2c9a28bf-4ac0-42ab-9f50-b5802c5d4f1b-2024031172925%40blurHash%3DSjBBdl45Q1AwMH1YMDAwMQ%3D%3D.jpeg,1
1248,Metallica ,L8-edmc767,150,https://s3.amazonaws.com/com.images.legiteem8/b8b75059-d350-4c10-87cf-cc04a8de3c12-20240310101722%40blurHash%3DSko5fitbUlBCb05GfUBSaQ%3D%3D.jpeg,1
1249,Liquid Blue,L8-g08bpqm,225,https://s3.amazonaws.com/com.images.legiteem8/c9616018-7108-4a37-9e20-4db029023338-2024031181157%40blurHash%3DSlNHdTVlfldJOklWUk9zUw%3D%3D.jpeg,1
1250,TOP,L8-qnhrm0p,600,https://s3.amazonaws.com/com.images.legiteem8/28251d30-cca4-4bb7-9bb6-5111974a360c-202403101942%40blurHash%3DSmFGTzFDfVssRSRQSVZOSA%3D%3D.jpeg,1
1251,Comice Images Spiderman ,L8-n39b7wd,180,https://s3.amazonaws.com/com.images.legiteem8/c31a7f1b-ef26-4ec4-b4ef-60c9ce1427c0-202403095233%40blurHash%3DSlJHSDslfUA1UzldUjR4Wg%3D%3D.jpeg,1
1252,Liquid Blue,L8-ph94l1l,500,https://s3.amazonaws.com/com.images.legiteem8/50f557dd-735d-4fef-b98e-aa4be6d29d90-2024030816306%40blurHash%3DSkVJTldfPUAwMHQ3MHVEKw%3D%3D.jpeg,1
1253,Hanes,L8-nis50ii,500,https://s3.amazonaws.com/com.images.legiteem8/0a727486-3d8d-443c-afb9-cafe1fe22b93-20240311201752%40blurHash%3DSk5GTytMeF1fTXM4P3ZOeQ%3D%3D.jpeg,1
1254,Jerzees,L8-n9rod2t,350,https://s3.amazonaws.com/com.images.legiteem8/3dcad17c-079f-458f-866d-1ae4ed65dd42-20240311225355%40blurHash%3DSktFXyVNfXExTzVTTWN4RA%3D%3D.jpeg,1
1255,Spiderman resurection ,L8-16pkk6p,700,https://s3.amazonaws.com/com.images.legiteem8/9a805792-377a-47d4-aeb7-eb2b984b9d52-202403112302%40blurHash%3DSkNGfXAxfUYwOzVsdmVqRQ%3D%3D.jpeg,1
1256,Giant,L8-047aadu,350,https://s3.amazonaws.com/com.images.legiteem8/838dde42-2808-46b1-97b3-ba803a183a3b-202403121717%40blurHash%3DSjRCeV1YXzIubT9ITUlrVw%3D%3D.jpeg,1
1257,Metallica Rebel Tour Sample,L8-jcbfp4b,200,https://s3.amazonaws.com/com.images.legiteem8/5d52cf02-a47e-43b3-9b69-497e1a5b9fab-2024031217113%40blurHash%3DSkpFTCRdUiQuNk18fVM0Ow%3D%3D.jpeg,1
1258,80's Sub Pop thermal shirt,L8-35j9bup,200,https://s3.amazonaws.com/com.images.legiteem8/b1c1576d-cc43-43bf-8504-7e9798ca290d-202403061016%40blurHash%3DSmVLbjkkb31%2BQldDUSxheQ%3D%3D.jpeg,1
1259,1990 Nirvana Bleach Sub pop vintage shirt,L8-bnddj3k,2800,https://s3.amazonaws.com/com.images.legiteem8/32c12990-d8ca-4e38-89ee-862493086be8-2024031341314%40blurHash%3DSkFGciMwbyN9KldVeixSag%3D%3D.jpeg,1
